BestSquatKg,BestBenchKg,BodyweightKg,Sex,Equipment,BestDeadliftKg
210.0,130.0,73.7,M,Single-ply,227.5
163.29,81.65,68.67,M,Single-ply,167.83
120.0,62.5,67.0,F,Wraps,130.0
190.0,115.0,88.6,M,Raw,235.0
227.5,200.0,119.2,M,Single-ply,287.5
220.0,167.5,113.8,M,Raw,260.0
183.7,170.1,95.07,M,Raw,265.35
125.0,67.5,46.7,F,Single-ply,137.5
192.78,131.54,150.59,M,Single-ply,188.24
300.0,170.0,97.8,M,Single-ply,295.0
158.76,102.06,74.3,M,Single-ply,163.29
102.06,61.23,58.88,M,Single-ply,127.01
238.0,160.0,84.9,F,Raw,273.0
85.0,55.0,56.15,F,Raw,90.0
237.5,147.5,148.4,M,Raw,245.0
124.74,104.33,58.97,M,Single-ply,154.22
150.0,82.5,67.5,M,Single-ply,170.0
80.0,37.5,54.65,F,Raw,132.5
230.0,155.0,145.0,M,Raw,290.0
217.5,165.0,72.3,M,Raw,245.0
127.5,87.5,56.9,F,Single-ply,137.5
307.5,230.0,110.0,M,Single-ply,322.5
165.0,125.0,90.1,M,Raw,202.5
190.51,111.13,67.13,M,Single-ply,185.97
275.0,185.0,82.1,M,Single-ply,265.0
210.92,127.01,87.54,M,Wraps,238.14
200.0,150.0,104.1,M,Raw,195.0
220.0,172.5,92.7,M,Single-ply,200.0
217.72,138.35,139.98,M,Single-ply,231.33
167.83,108.86,68.04,M,Single-ply,179.17
245.0,147.5,89.36,M,Raw,245.0
182.5,110.0,105.5,M,Raw,220.0
151.95,88.45,64.05,M,Single-ply,158.76
307.5,170.0,103.0,M,Wraps,277.5
130.0,132.5,82.5,M,Single-ply,170.0
202.5,107.5,91.6,M,Raw,215.0
135.0,92.5,83.2,M,Single-ply,190.0
140.0,117.5,67.5,M,Single-ply,207.5
270.0,182.5,137.45,M,Raw,300.0
175.0,107.5,64.3,M,Raw,217.5
185.0,115.0,74.0,M,Raw,220.0
255.0,192.5,138.57,M,Wraps,303.5
230.0,175.0,111.4,M,Raw,265.0
240.4,163.29,94.89,M,Single-ply,231.33
212.5,137.5,81.7,M,Single-ply,240.0
77.5,42.5,85.0,F,Single-ply,105.0
210.0,117.5,88.99,M,Raw,250.0
160.0,85.0,62.2,M,Raw,185.0
92.99,38.56,47.63,M,Single-ply,99.79
249.48,183.7,96.34,M,Raw,299.37
205.0,127.5,90.7,M,Raw,237.5
136.08,92.99,73.3,M,Single-ply,136.08
177.5,120.0,102.5,M,Raw,192.5
105.0,45.0,87.4,F,Raw,137.5
335.0,255.0,133.0,M,Single-ply,230.0
105.0,52.5,58.5,F,Single-ply,120.0
207.5,152.5,125.83,M,Wraps,227.5
200.0,155.0,110.9,M,Raw,200.0
147.5,80.0,79.7,F,Single-ply,140.0
175.0,142.5,71.82,F,Single-ply,142.5
120.0,45.0,60.0,F,Raw,120.0
210.0,127.5,89.8,M,Raw,240.0
176.9,124.74,108.95,M,Single-ply,210.92
256.28,147.42,100.24,M,Single-ply,215.46
158.76,95.25,73.21,M,Single-ply,151.95
185.0,95.0,100.9,M,Raw,227.5
160.0,130.0,95.7,M,Raw,210.0
142.5,115.0,75.2,M,Raw,165.0
80.0,51.0,48.0,F,Raw,115.0
57.5,47.5,53.3,F,Raw,110.0
157.5,75.0,58.57,M,Raw,165.0
205.0,167.5,86.8,M,Raw,227.5
205.0,115.0,74.8,M,Wraps,220.0
180.0,100.0,98.8,M,Raw,187.5
92.5,80.0,46.8,M,Raw,75.0
162.5,100.0,64.6,M,Raw,192.5
112.5,67.5,71.1,F,Single-ply,125.0
217.5,142.5,81.3,M,Single-ply,215.0
145.15,86.18,59.42,M,Single-ply,165.56
231.33,113.4,121.47,M,Single-ply,206.38
349.27,102.06,89.63,M,Multi-ply,290.3
262.5,177.5,146.6,M,Raw,285.0
120.2,79.38,64.32,M,Single-ply,149.69
125.0,62.5,79.7,F,Raw,130.0
240.0,130.0,88.1,M,Single-ply,250.0
226.8,165.56,79.38,M,Single-ply,226.8
182.5,110.0,57.9,M,Raw,220.0
181.44,108.86,95.53,M,Single-ply,183.7
260.0,260.0,127.14,M,Single-ply,260.0
200.0,140.0,90.0,M,Single-ply,230.0
197.31,113.4,141.88,M,Wraps,219.99
130.0,87.5,61.6,F,Raw,132.5
110.0,60.0,46.68,F,Raw,127.5
133.81,106.59,109.95,M,Raw,192.78
52.5,30.0,50.9,F,Raw,92.5
185.0,117.5,68.8,M,Raw,245.0
233.6,165.56,80.1,M,Single-ply,226.8
230.0,140.0,89.0,M,Single-ply,200.0
120.0,82.5,59.96,F,Wraps,177.5
117.93,58.97,53.52,M,Single-ply,129.27
150.0,92.5,72.0,M,Raw,180.0
227.5,137.5,87.5,M,Wraps,212.5
120.0,72.5,66.13,F,Raw,167.5
190.0,140.0,99.2,M,Raw,240.0
111.13,86.18,101.15,M,Single-ply,158.76
159.66,117.48,110.0,M,Single-ply,182.34
267.5,187.5,122.55,M,Raw,260.0
230.0,125.0,65.94,M,Single-ply,207.5
195.04,120.2,86.09,M,Single-ply,192.78
62.5,37.5,71.03,F,Wraps,85.0
130.0,90.0,93.0,M,Raw,200.0
149.69,140.61,134.17,M,Raw,204.12
240.0,195.0,72.25,M,Single-ply,245.0
237.5,150.0,106.7,M,Raw,230.0
20.0,32.5,104.2,F,Raw,57.5
117.5,65.0,61.4,F,Single-ply,137.5
165.56,88.45,96.89,M,Single-ply,188.24
170.1,97.52,106.41,M,Single-ply,185.97
161.03,77.11,85.73,M,Single-ply,142.88
322.05,183.7,116.85,M,Wraps,276.69
272.16,183.7,122.56,M,Single-ply,265.35
220.0,160.0,98.3,M,Wraps,280.0
160.0,82.5,65.8,F,Raw,200.0
215.46,122.47,89.81,M,Single-ply,215.46
242.5,145.0,95.6,M,Raw,265.0
62.5,67.5,97.6,F,Raw,150.0
165.0,110.0,82.5,M,Single-ply,195.0
112.5,55.0,92.75,F,Raw,130.0
175.0,135.0,92.22,M,Wraps,210.0
105.0,40.0,48.3,M,Single-ply,105.0
217.5,115.0,89.0,M,Raw,265.0
165.56,95.25,89.09,F,Raw,176.9
220.0,157.5,108.9,M,Single-ply,250.0
145.0,92.5,75.75,F,Wraps,182.5
107.5,60.0,46.7,F,Raw,122.5
165.56,124.74,99.79,M,Single-ply,181.44
160.0,127.5,81.5,M,Raw,235.0
177.5,132.5,93.62,M,Raw,185.0
129.27,90.72,58.29,M,Single-ply,138.35
147.5,100.0,101.1,M,Raw,197.5
227.5,147.5,112.0,M,Raw,230.0
113.4,79.38,104.87,M,Single-ply,113.4
210.92,115.67,98.43,M,Single-ply,176.9
150.0,120.0,85.23,M,Wraps,227.5
156.49,95.25,59.42,M,Single-ply,179.17
85.0,42.5,65.9,F,Raw,117.5
150.0,87.5,73.4,M,Raw,175.0
206.38,124.74,106.19,M,Single-ply,219.99
175.0,127.5,58.6,M,Single-ply,192.5
220.0,160.0,100.9,M,Raw,250.0
158.76,92.99,74.53,M,Single-ply,181.44
197.31,104.33,81.47,M,Wraps,247.21
344.73,272.16,99.52,M,Multi-ply,290.3
310.0,227.5,92.2,M,Single-ply,300.5
105.0,55.0,79.5,F,Raw,130.0
237.5,157.5,91.2,M,Raw,267.5
202.5,130.0,99.4,M,Raw,267.5
182.5,145.0,99.0,M,Raw,230.0
217.5,120.0,74.2,M,Wraps,272.5
170.1,92.99,86.36,M,Single-ply,161.03
127.5,90.5,65.3,F,Single-ply,155.0
152.5,90.0,73.3,M,Raw,197.5
136.08,65.77,103.96,M,Single-ply,161.03
222.5,130.0,75.0,M,Single-ply,245.0
210.0,145.0,67.3,M,Single-ply,250.0
217.72,122.47,124.19,M,Single-ply,197.31
106.59,52.16,68.22,F,Wraps,136.08
250.0,145.0,118.73,M,Raw,242.5
95.0,57.5,56.4,F,Raw,117.5
231.3,127.0,104.3,M,Raw,231.3
132.5,72.5,67.5,F,Single-ply,127.5
70.3,49.9,79.4,F,Raw,95.3
217.5,147.5,105.3,M,Raw,240.0
182.5,135.0,74.66,M,Wraps,215.0
110.0,72.5,55.75,M,Raw,145.0
156.5,95.3,106.4,M,Single-ply,167.8
230.0,150.0,113.2,M,Raw,257.5
182.5,152.5,90.0,M,Wraps,257.5
125.0,57.5,54.07,F,Single-ply,112.5
115.0,80.0,64.9,M,Single-ply,145.0
231.33,124.74,70.94,M,Single-ply,208.65
226.8,156.49,89.81,M,Wraps,226.8
163.29,68.04,89.81,M,Single-ply,90.72
195.0,127.5,95.5,M,Single-ply,205.0
250.0,155.0,103.4,M,Raw,255.0
215.46,124.74,98.07,M,Single-ply,226.8
250.0,150.0,99.45,M,Wraps,290.0
60.0,40.0,45.0,F,Raw,82.5
110.0,62.5,74.3,F,Raw,137.5
230.0,160.0,103.6,M,Raw,257.5
70.0,45.0,54.7,F,Raw,97.5
157.5,115.0,70.9,M,Raw,170.0
135.0,82.5,90.2,F,Raw,172.5
260.0,175.0,82.7,M,Raw,272.5
165.56,108.86,124.74,M,Single-ply,181.44
175.0,122.5,65.87,M,Raw,220.0
150.0,122.5,91.8,M,Raw,192.5
306.17,165.56,158.67,M,Wraps,290.3
147.5,92.5,82.3,M,Raw,212.5
324.32,183.7,89.81,M,Wraps,335.66
130.0,67.5,67.5,F,Single-ply,162.5
130.0,85.0,85.23,M,Raw,165.0
232.5,105.0,108.73,M,Wraps,235.0
145.0,142.5,81.5,M,Single-ply,210.0
130.0,75.0,71.9,M,Raw,180.0
226.8,120.2,115.85,M,Single-ply,192.78
110.0,67.5,66.7,F,Wraps,117.5
145.15,86.18,89.81,M,Single-ply,122.47
155.0,115.0,90.0,M,Single-ply,175.0
240.0,160.0,98.7,M,Raw,280.0
204.12,111.13,84.73,M,Single-ply,231.33
190.0,100.0,74.2,M,Single-ply,190.0
150.0,77.5,66.86,F,Wraps,170.0
125.0,115.0,131.4,M,Raw,195.0
92.5,52.5,60.8,F,Raw,137.5
50.0,42.5,54.8,M,Raw,80.0
210.0,150.0,89.65,M,Raw,275.0
293.0,155.0,88.5,M,Wraps,295.5
302.5,197.5,104.4,M,Single-ply,320.0
137.5,85.0,82.5,F,Single-ply,165.0
125.0,55.0,72.0,F,Raw,140.0
202.5,142.5,117.5,M,Raw,272.5
199.58,167.83,123.74,M,Wraps,219.99
250.0,120.0,90.0,M,Single-ply,290.0
310.71,158.76,121.7,M,Single-ply,288.03
188.24,127.01,80.29,M,Single-ply,206.38
365.0,227.5,99.06,M,Wraps,305.0
229.06,156.49,106.96,M,Raw,254.01
187.5,127.5,60.0,F,Single-ply,167.5
122.5,72.5,59.93,F,Raw,182.5
157.5,127.5,80.56,M,Wraps,195.0
140.0,75.0,64.2,F,Single-ply,140.0
182.5,115.0,73.4,M,Raw,205.0
138.35,117.93,88.63,M,Raw,176.9
158.76,111.13,125.42,M,Single-ply,172.37
122.47,95.25,73.03,M,Single-ply,145.15
183.7,111.13,100.52,M,Single-ply,204.12
204.12,131.54,98.25,M,Single-ply,222.26
102.5,55.0,66.13,F,Wraps,137.5
100.0,70.0,74.0,M,Single-ply,145.0
112.5,57.5,65.86,F,Wraps,122.5
167.5,107.5,77.9,M,Raw,207.5
154.22,122.47,76.97,M,Single-ply,181.44
77.5,37.5,68.9,F,Raw,95.0
205.0,137.5,114.0,M,Raw,227.5
62.5,72.5,80.0,F,Single-ply,62.5
302.5,177.5,90.0,M,Single-ply,312.5
212.5,142.5,90.6,M,Single-ply,202.5
181.44,92.99,118.84,M,Single-ply,163.29
180.0,112.5,81.6,M,Raw,210.0
260.82,167.83,117.03,M,Wraps,299.37
201.85,111.13,116.66,M,Raw,226.8
212.5,127.5,90.6,M,Raw,267.5
382.5,255.0,125.0,M,Raw,355.0
227.48,154.9,110.0,M,Single-ply,227.48
265.0,182.5,120.02,M,Single-ply,235.0
265.35,151.95,79.83,M,Single-ply,256.28
317.51,190.51,117.66,M,Wraps,310.71
227.5,152.5,106.0,M,Raw,265.0
257.5,152.5,88.72,M,Wraps,280.0
200.0,122.5,77.8,M,Raw,207.5
245.0,130.0,84.4,M,Single-ply,245.0
214.89,154.9,100.0,M,Single-ply,217.5
195.0,185.0,97.2,M,Single-ply,242.5
340.0,227.5,124.1,M,Raw,390.0
137.5,95.0,46.0,F,Wraps,145.0
257.5,172.5,81.74,M,Single-ply,260.0
130.0,92.5,76.11,M,Raw,192.5
190.0,100.0,78.3,M,Single-ply,170.0
115.0,70.0,82.2,F,Raw,157.5
247.21,129.27,97.89,M,Single-ply,215.46
202.5,125.0,88.9,M,Raw,240.0
125.0,60.0,83.7,F,Raw,122.5
160.0,100.0,82.8,M,Raw,182.5
160.0,125.0,90.0,M,Single-ply,210.0
195.0,97.5,109.2,M,Wraps,220.0
232.5,165.0,77.1,M,Single-ply,200.0
260.0,227.5,109.35,M,Raw,260.0
122.5,72.5,61.56,F,Raw,142.5
92.5,40.0,66.9,F,Raw,122.5
204.12,92.99,112.49,M,Single-ply,183.7
207.5,127.5,90.9,M,Single-ply,230.0
182.5,137.5,66.6,M,Wraps,227.5
142.88,90.72,74.75,M,Single-ply,167.83
199.58,140.61,87.82,M,Raw,260.82
190.51,115.67,103.87,M,Single-ply,190.51
217.5,150.0,134.3,M,Raw,252.5
72.5,50.0,42.46,F,Raw,95.0
140.0,57.5,92.0,F,Raw,135.0
127.5,120.0,73.9,M,Raw,165.0
295.0,200.0,89.0,M,Raw,305.0
162.5,92.5,99.5,M,Raw,192.5
190.51,108.86,79.56,M,Single-ply,195.04
165.0,125.0,73.3,M,Raw,192.5
215.0,120.0,76.0,M,Single-ply,250.0
117.5,65.0,50.7,F,Single-ply,132.5
182.5,117.5,89.8,M,Wraps,200.0
247.5,165.0,75.0,M,Single-ply,277.5
320.0,227.5,73.66,M,Single-ply,295.0
200.0,140.0,104.8,M,Single-ply,255.0
142.88,79.38,59.15,M,Single-ply,154.22
172.5,170.0,82.5,M,Single-ply,205.0
292.5,155.0,109.0,M,Single-ply,292.5
90.0,50.0,43.0,F,Wraps,110.0
80.0,55.0,59.87,F,Raw,132.5
120.0,62.5,75.0,F,Raw,152.5
205.0,175.0,105.2,M,Raw,232.5
54.43,49.9,56.93,F,Wraps,79.38
165.56,129.27,87.09,M,Raw,208.65
225.0,185.0,97.9,M,Raw,270.0
74.84,29.48,43.09,M,Single-ply,106.59
320.0,257.5,185.6,M,Wraps,330.0
140.0,80.0,63.0,M,Single-ply,150.0
152.5,100.0,85.5,M,Raw,215.0
205.0,190.0,85.6,M,Single-ply,250.0
182.5,97.5,82.9,M,Raw,205.0
105.0,60.0,64.8,F,Raw,135.0
142.5,95.0,77.05,F,Single-ply,135.0
182.5,130.0,75.0,M,Single-ply,195.0
142.5,112.5,88.99,M,Raw,220.0
256.28,138.35,88.99,M,Multi-ply,240.4
151.95,83.91,63.59,M,Single-ply,161.03
197.5,115.0,126.1,M,Raw,215.0
130.0,77.5,83.0,M,Raw,150.0
204.12,142.88,114.76,M,Single-ply,170.1
202.5,140.0,81.6,M,Raw,247.5
158.76,102.06,59.24,M,Single-ply,165.56
115.7,56.7,81.9,F,Raw,131.5
92.99,52.16,57.15,F,Raw,115.67
272.16,161.03,95.98,M,Single-ply,260.82
77.5,50.0,59.8,F,Raw,102.5
167.5,125.0,107.23,M,Raw,267.5
181.44,90.72,63.68,M,Single-ply,147.42
185.0,145.0,98.3,M,Raw,227.5
376.48,229.06,106.14,M,Multi-ply,272.16
155.0,102.5,134.72,F,Wraps,157.5
180.0,87.5,98.6,F,Raw,182.5
145.15,151.95,77.47,M,Raw,219.99
205.0,137.5,95.8,M,Raw,232.5
147.5,100.0,69.6,M,Raw,170.0
220.0,170.0,89.6,M,Raw,222.5
140.61,74.84,75.3,M,Single-ply,145.15
222.5,127.5,107.77,M,Wraps,220.0
110.0,50.0,111.6,F,Wraps,117.5
129.27,81.65,57.15,M,Single-ply,149.69
115.0,50.0,62.3,F,Raw,132.5
300.0,187.5,89.99,M,Wraps,322.5
150.0,105.0,65.3,M,Raw,185.0
190.0,100.0,65.9,M,Raw,177.5
320.0,165.0,168.3,M,Wraps,257.5
247.21,122.47,98.43,M,Single-ply,238.14
151.95,92.99,123.83,M,Single-ply,167.83
300.0,170.0,89.6,M,Wraps,280.0
132.5,102.5,72.9,M,Raw,182.5
230.0,145.0,124.0,M,Raw,215.0
183.7,120.2,95.48,M,Single-ply,158.76
217.5,147.5,110.0,M,Raw,220.0
328.85,206.38,106.78,M,Wraps,260.82
150.0,115.0,60.0,F,Single-ply,140.0
158.76,104.33,77.29,M,Single-ply,151.95
165.56,90.72,70.49,M,Single-ply,174.63
244.94,133.81,89.81,M,Single-ply,238.14
260.82,163.29,106.32,M,Wraps,256.28
120.0,110.0,80.3,M,Raw,160.0
150.0,110.0,79.5,M,Single-ply,180.0
137.5,82.5,67.2,M,Raw,167.5
167.83,86.18,74.84,F,Multi-ply,147.42
170.0,97.5,101.42,M,Raw,185.0
158.76,95.25,65.68,M,Single-ply,201.85
165.56,124.74,73.48,M,Wraps,190.51
112.5,52.5,106.28,F,Raw,132.5
174.63,92.99,52.98,M,Single-ply,158.76
81.65,58.97,48.53,M,Single-ply,79.38
145.0,77.5,86.4,F,Wraps,187.5
237.5,170.0,112.7,M,Raw,255.0
220.0,125.0,126.6,M,Single-ply,250.0
113.4,61.23,63.96,M,Single-ply,136.08
205.0,145.0,90.8,M,Raw,227.5
130.0,70.0,66.2,F,Raw,157.5
112.5,65.0,62.0,F,Raw,137.5
212.5,130.0,81.2,M,Raw,250.0
111.13,70.31,71.67,M,Single-ply,136.08
150.0,85.0,87.1,M,Wraps,185.0
192.5,120.0,73.0,M,Raw,252.5
97.52,68.04,66.86,M,Single-ply,111.13
205.0,142.5,119.2,M,Raw,250.0
183.7,113.4,79.65,M,Multi-ply,201.85
200.0,130.0,93.0,M,Raw,242.5
210.0,147.5,79.9,M,Raw,240.0
83.91,56.7,51.94,F,Wraps,88.45
82.5,70.0,67.5,M,Single-ply,115.0
117.5,90.0,64.75,M,Raw,147.5
147.5,100.0,80.2,M,Raw,210.0
130.0,70.0,115.63,F,Raw,150.0
107.5,62.5,51.65,M,Single-ply,127.5
140.0,95.5,51.37,F,Raw,175.0
290.3,174.63,82.1,M,Wraps,235.87
135.0,77.5,62.5,F,Raw,145.0
324.32,172.37,136.98,M,Single-ply,272.16
200.0,132.5,82.2,M,Wraps,217.5
145.0,97.5,88.27,M,Multi-ply,160.0
142.88,97.52,66.32,M,Single-ply,158.76
120.0,70.0,56.3,F,Raw,150.0
300.0,172.5,94.2,M,Single-ply,270.0
312.5,170.0,119.47,M,Single-ply,315.0
140.0,100.0,67.72,M,Wraps,150.0
132.5,92.5,64.8,M,Raw,147.5
110.0,65.0,63.6,F,Raw,142.5
192.5,135.0,81.2,M,Single-ply,240.0
190.0,120.0,72.93,M,Single-ply,190.0
205.0,145.0,82.4,M,Raw,240.0
195.0,130.0,97.85,M,Single-ply,200.0
150.0,70.0,84.5,F,Raw,145.0
122.47,70.31,50.53,M,Single-ply,136.08
255.0,150.0,90.0,M,Single-ply,285.0
82.5,47.5,52.6,F,Raw,95.0
70.31,47.63,58.69,F,Raw,83.91
177.5,132.5,86.75,M,Raw,205.0
75.0,77.5,71.9,M,Raw,115.0
181.44,102.06,129.73,M,Single-ply,199.58
129.27,63.5,66.04,M,Single-ply,140.61
226.8,133.81,123.38,M,Single-ply,192.78
227.5,132.5,127.4,M,Raw,260.0
205.0,145.0,102.5,M,Raw,240.0
217.5,142.5,97.7,M,Raw,242.5
147.5,100.0,80.9,M,Raw,182.5
290.3,136.08,124.74,M,Single-ply,206.38
135.0,102.5,91.4,M,Raw,162.5
86.18,61.23,50.26,M,Single-ply,106.59
265.0,205.0,106.2,M,Single-ply,255.0
65.77,52.16,50.44,F,Raw,117.93
113.4,56.7,50.03,M,Single-ply,127.01
295.0,200.0,85.95,M,Single-ply,270.0
220.0,110.0,57.2,M,Single-ply,200.0
172.5,160.0,88.1,M,Raw,185.0
265.0,165.0,100.95,M,Raw,310.0
277.5,215.0,120.5,M,Raw,295.0
258.55,158.76,137.44,M,Single-ply,256.28
215.46,142.88,88.99,M,Raw,265.35
124.74,61.23,74.84,F,Raw,172.37
290.0,170.0,111.4,M,Single-ply,275.0
129.27,63.5,96.62,F,Raw,147.42
100.0,50.0,67.5,F,Wraps,127.5
70.0,65.0,83.0,F,Single-ply,115.0
102.06,61.23,52.89,M,Single-ply,102.06
222.5,130.0,89.1,M,Wraps,240.0
92.5,72.5,51.4,F,Raw,130.0
157.5,105.0,56.7,M,Raw,195.0
120.0,80.0,56.0,M,Single-ply,140.0
85.0,52.5,61.95,F,Raw,125.0
170.0,105.0,106.0,M,Raw,197.5
115.67,77.11,70.58,M,Single-ply,129.27
235.0,150.0,102.8,M,Single-ply,250.0
172.37,102.06,65.68,M,Single-ply,174.63
183.7,122.47,73.12,M,Single-ply,204.12
215.46,142.88,80.38,M,Wraps,235.87
292.5,157.5,132.9,M,Single-ply,252.5
230.0,150.0,82.36,M,Raw,270.0
150.0,85.0,70.8,F,Single-ply,140.0
110.0,80.0,53.5,F,Raw,155.0
187.5,85.0,116.05,F,Raw,187.5
165.0,97.5,80.4,M,Single-ply,170.0
176.9,104.33,58.97,M,Single-ply,199.58
97.52,39.92,54.66,F,Wraps,122.47
54.43,29.48,47.22,M,Single-ply,63.5
111.13,61.23,87.27,F,Wraps,147.42
272.47,137.44,99.88,M,Raw,242.45
120.0,65.0,59.3,F,Raw,130.0
156.49,56.7,67.13,F,Single-ply,151.95
133.81,97.52,59.87,M,Single-ply,149.69
201.85,102.06,84.59,M,Single-ply,188.24
92.5,47.5,52.0,F,Single-ply,115.0
185.0,112.5,68.6,M,Single-ply,200.0
290.3,158.76,88.27,M,Single-ply,254.01
110.0,70.0,81.92,F,Raw,107.5
207.5,65.0,117.1,F,Single-ply,170.0
170.0,97.5,80.25,M,Raw,195.0
161.03,138.35,80.1,M,Wraps,233.6
90.72,43.09,52.25,M,Single-ply,106.59
250.0,175.0,100.97,M,Raw,277.5
230.0,132.5,96.8,M,Raw,225.0
145.0,90.0,58.65,M,Raw,182.5
197.5,170.0,125.0,M,Raw,230.0
230.0,157.5,107.5,M,Wraps,272.5
283.5,142.88,137.35,M,Single-ply,267.62
92.5,50.0,67.2,F,Raw,102.5
205.0,142.5,97.52,M,Wraps,215.0
100.0,67.5,104.9,F,Raw,115.0
152.5,72.5,78.5,F,Raw,167.5
106.59,40.82,67.22,F,Wraps,102.06
210.0,140.0,93.4,M,Raw,225.0
147.5,90.0,82.5,M,Single-ply,190.0
251.7,149.7,96.8,M,Single-ply,215.5
160.0,127.5,90.4,M,Raw,182.5
260.0,182.5,90.0,M,Single-ply,240.0
125.0,115.0,104.9,M,Raw,205.0
210.92,127.01,96.43,M,Wraps,206.38
200.0,122.5,82.9,M,Single-ply,212.5
122.47,65.77,83.1,F,Wraps,149.69
255.0,170.0,82.1,M,Single-ply,265.0
294.84,149.69,124.6,M,Single-ply,258.55
145.0,100.0,82.5,M,Single-ply,162.5
207.5,142.5,98.3,M,Wraps,227.5
147.5,80.0,80.5,F,Wraps,167.5
227.5,145.0,107.5,M,Raw,252.5
160.0,130.0,93.1,M,Raw,200.0
154.22,88.45,92.62,M,Single-ply,142.88
165.0,150.0,113.65,M,Raw,180.0
176.9,99.79,55.43,M,Single-ply,190.51
102.06,49.9,65.86,F,Wraps,131.54
225.0,180.0,89.1,M,Raw,237.5
227.5,167.5,98.5,M,Raw,287.5
102.5,55.0,71.2,F,Raw,141.0
188.24,111.13,112.49,M,Single-ply,188.24
227.5,145.0,92.0,M,Raw,247.5
306.17,204.12,87.09,M,Multi-ply,283.5
142.88,65.77,56.56,M,Single-ply,140.61
131.54,77.11,76.7,F,Raw,149.69
97.07,57.15,90.0,F,Single-ply,119.75
142.88,102.06,100.0,M,Wraps,174.63
255.0,167.5,116.6,M,Raw,295.0
127.01,65.77,51.53,M,Single-ply,127.01
86.18,47.63,50.35,F,Raw,124.74
252.5,180.0,103.7,M,Raw,295.0
130.0,57.5,72.0,F,Raw,110.0
92.99,79.38,68.04,M,Single-ply,127.01
282.5,207.5,139.48,M,Raw,300.0
308.44,158.76,134.76,M,Single-ply,274.42
205.0,182.5,114.67,M,Single-ply,200.0
145.0,57.5,50.26,F,Wraps,147.5
125.0,77.5,59.8,F,Wraps,147.5
260.0,190.0,110.0,M,Single-ply,262.5
190.0,107.5,75.4,M,Wraps,185.0
272.5,197.5,103.97,M,Raw,307.5
185.97,115.67,66.32,M,Single-ply,210.92
258.55,192.78,118.84,M,Wraps,299.37
231.33,136.08,81.37,M,Wraps,251.74
188.24,149.69,99.34,M,Raw,240.4
282.5,170.0,120.56,M,Raw,267.5
369.68,224.53,124.28,M,Multi-ply,294.84
247.5,162.5,90.0,M,Single-ply,300.0
205.0,140.0,70.5,M,Raw,232.5
165.56,74.84,59.15,M,Single-ply,170.1
230.0,170.0,100.8,M,Raw,265.0
184.0,120.0,89.9,M,Raw,242.5
172.37,106.59,114.31,M,Single-ply,174.63
172.37,120.2,72.67,M,Single-ply,190.51
280.0,222.5,120.5,M,Single-ply,270.0
136.08,86.18,114.58,M,Single-ply,149.69
145.0,110.0,88.1,M,Raw,227.5
195.0,130.0,100.0,M,Single-ply,227.5
124.74,74.84,72.17,M,Single-ply,136.08
113.4,63.5,68.86,M,Single-ply,102.06
125.0,65.0,46.81,F,Raw,127.5
127.5,62.5,126.0,F,Wraps,137.5
104.33,70.31,57.79,M,Single-ply,136.08
250.0,187.5,108.32,M,Wraps,292.5
201.85,120.2,80.56,M,Single-ply,210.92
160.0,70.0,62.35,F,Single-ply,155.0
226.8,124.74,114.31,M,Single-ply,183.7
90.0,47.5,72.6,F,Raw,140.0
130.0,82.5,56.6,F,Raw,142.5
30.0,17.5,28.6,F,Raw,47.5
167.5,100.0,80.8,M,Raw,215.0
132.5,57.5,62.5,F,Single-ply,132.5
177.5,115.0,78.5,M,Raw,212.5
227.5,205.0,125.0,M,Single-ply,227.5
247.5,200.0,118.0,M,Raw,270.0
210.0,162.5,75.0,M,Single-ply,220.0
67.5,52.5,70.0,F,Raw,100.0
215.46,185.97,158.76,M,Wraps,238.14
227.5,182.5,125.0,M,Single-ply,295.0
172.37,108.86,65.59,M,Raw,226.8
102.5,67.5,67.2,F,Raw,130.0
97.5,50.0,80.74,F,Wraps,137.5
225.0,142.5,103.3,M,Raw,272.5
85.0,50.0,82.4,F,Raw,120.0
207.5,127.5,80.8,M,Raw,227.5
245.0,157.5,105.0,M,Wraps,310.0
82.5,75.0,94.98,M,Raw,125.0
82.5,77.5,52.34,M,Raw,115.0
227.5,167.5,118.6,M,Raw,292.5
112.5,72.5,73.3,F,Raw,122.5
111.13,79.38,71.85,M,Wraps,145.15
115.0,52.5,65.6,F,Wraps,140.0
97.5,55.0,63.4,F,Raw,147.5
135.0,60.0,66.0,F,Single-ply,170.0
200.0,155.0,97.7,M,Wraps,222.5
147.5,107.5,67.5,F,Single-ply,150.0
65.0,47.5,57.0,F,Single-ply,97.5
120.0,72.5,73.2,F,Raw,137.5
117.5,60.0,59.51,F,Raw,132.5
112.5,77.5,81.1,M,Raw,160.0
167.5,92.5,63.68,F,Single-ply,157.5
210.92,138.35,88.63,M,Wraps,215.46
220.0,150.0,113.85,M,Raw,275.0
106.59,58.97,59.51,F,Raw,133.81
192.5,130.0,88.63,M,Raw,250.0
227.5,145.0,103.1,M,Raw,280.0
122.47,56.7,53.43,M,Single-ply,124.74
147.5,80.0,62.8,F,Raw,150.0
112.5,62.5,73.6,F,Single-ply,110.0
100.0,57.5,96.9,F,Raw,125.0
165.0,112.5,86.32,M,Raw,190.0
105.0,60.0,79.1,F,Raw,115.0
124.74,70.31,71.67,M,Single-ply,113.4
102.5,50.0,73.1,F,Wraps,127.5
